User_ID,Screen_Time_hr,Working_Hours,Study_Hours,Break_Time_min,Social_Media_Usage_hr
5918,9.8,7,1,79,3.9
5919,7.9,7,0,65,3.1
5920,7.9,9,0,80,2.9
5921,8.3,8,2,79,4.2
5922,3.9,8,1,88,2.1
5923,5.3,9,0,76,1.8
5924,11.9,10,0,69,6.0
5925,10.8,0,2,21,5.6
5926,5.9,1,2,33,3.8
5927,11.9,9,0,75,6.0
5928,3.2,2,4,63,0.3
5929,5.8,0,4,36,1.7
5930,7.8,0,9,72,3.6
5931,8.4,8,2,75,3.9
5932,10.1,0,3,19,4.9
5933,9.5,8,1,75,4.1
5934,9.0,9,0,84,4.5
5935,11.8,0,5,42,4.1
5936,8.2,0,5,34,3.0
5937,2.6,6,2,69,1.4
5938,8.4,9,2,79,4.6
5939,9.7,8,0,71,4.4
5940,11.2,7,2,79,3.9
5941,6.2,0,3,21,3.6
5942,3.0,8,0,66,1.5
5943,3.7,8,0,83,1.0
5944,11.1,7,0,74,4.4
5945,11.5,8,0,82,4.7
5946,4.7,0,4,47,1.5
5947,8.9,0,1,10,2.9
5948,7.0,5,0,48,3.5
5949,8.2,9,2,92,2.8
5950,3.0,0,7,58,1.2
5951,11.7,7,0,67,5.2
5952,7.0,2,2,60,2.8
5953,9.8,2,4,68,4.9
5954,7.4,2,4,52,3.5
5955,10.6,8,2,93,4.5
5956,8.5,0,6,51,3.1
5957,5.5,8,0,74,1.5
5958,7.2,0,2,36,3.9
5959,10.0,9,0,82,4.6
5960,5.0,0,5,57,2.9
5961,10.0,0,4,27,3.7
5962,9.2,9,0,82,4.5
5963,2.6,6,3,64,0.0
5964,10.7,0,3,38,6.0
5965,7.4,1,5,53,4.3
5966,11.3,1,7,60,3.9
5967,2.6,0,2,17,0.7
5968,10.7,8,0,78,4.5
5969,9.8,7,0,54,3.9
5970,8.8,1,9,76,3.6
5971,8.2,7,0,76,3.9
5972,8.2,0,4,31,3.0
5973,10.5,1,6,65,3.7
5974,11.9,6,0,52,6.0
5975,6.9,8,3,118,3.8
5976,7.9,2,4,59,3.3
5977,4.2,7,1,81,1.7
5978,6.2,0,0,17,2.5
5979,4.1,6,0,56,1.7
5980,2.6,8,0,59,1.0
5981,9.4,0,3,40,3.7
5982,5.4,9,1,78,1.8
5983,10.8,7,0,57,4.4
5984,7.2,8,0,83,2.7
5985,10.1,0,7,64,5.0
5986,6.5,7,0,81,3.5
5987,10.4,2,3,68,3.9
5988,10.6,0,6,57,5.3
5989,6.9,6,1,51,4.1
5990,11.4,0,9,81,5.5
5991,5.3,8,1,66,2.1
5992,6.1,7,0,82,1.8
5993,7.0,10,0,99,2.1
5994,9.6,1,4,45,4.6
5995,6.3,0,6,63,3.2
5996,3.3,6,0,65,2.6
5997,2.5,0,3,28,0.4
5998,10.8,0,4,45,3.9
5999,8.6,0,7,68,3.5
6000,4.1,5,0,47,0.3
